"file"	"tokens"	"date"	"bias"	"doc_num"	"Topic1"	"Topic2"	"Topic3"	"Topic4"	"Topic5"	"Topic6"	"Topic7"	"Topic8"	"Topic9"	"Topic10"	"Topic11"	"Topic12"	"Topic"
"11"	"img_35994014410_10159162354334411.jpg"	"     crucifix  cross  sculpture  symbol  artifact  trunk  religious item  barechested  chest  mythology"	2135	1	11	0.0168733670711798	0.011999393331958	0.0479306866240514	0.231495218188553	0.008668321376021	0.188674805036525	0.0155811314191074	0.402201206897445	0.00798045939423965	0.0215398097523331	0.0301757463280234	0.0168798545805635	"Topic8"
"12"	"img_456740217686384_3771729146187458.jpg"	"     decoration  tradition  holiday  ceremony  natural material  ritual  religious item  body jewelry  artificial flower  floral design"	2152	-1	12	0.291811425305643	0.0102357447592471	0.0366255656805756	0.0635431657770231	0.00786367783840377	0.0298050108548559	0.0126191650683489	0.364402273162828	0.0100500952354032	0.0167875984414742	0.0148581193836772	0.14139815849252	"Topic8"
"13"	"img_29259828486_10158890048378487.jpg"	"     elbow  illustration  drawing  still life photography  balance  graphics"	2141	-1	13	0.198204893527058	0.0125079451823443	0.15843916472492	0.0493053155443597	0.00920473601973979	0.0416416340934935	0.0120508437849324	0.434929295709309	0.0104100448433302	0.0256545352199806	0.0198503013884136	0.0278012899621192	"Topic8"
"14"	"img_1435071773455316_2510372019258614.jpg"	"     event  pollution  heat  flame  fire  smoke  gas  emergency  explosion  emergency service"	2111	1	14	0.862835098184835	0.00425968448466805	0.0250560836603461	0.0109473907975062	0.00538567365640798	0.0177920717750651	0.0088679246424642	0.0203718021185245	0.00528677088137018	0.0113272532389929	0.0170407272850267	0.0108295192747924	"Topic1"
"15"	"img_37763684202_10158886504644203.jpg"	"     eyewear  nature  blue  daytime  brown  atmosphere  photograph  white  light  asphalt"	2156	-1	15	0.0339035106052416	0.0125077561205181	0.483284168836376	0.0379954787240728	0.0540016610495665	0.202176923236964	0.0130851180925964	0.0406209558120315	0.0150379120590565	0.0362558310818101	0.0499674820940367	0.0211632022877295	"Topic3"
"16"	"img_182919686769_10157573577566770.jpg"	"     eyewear  vision care  brown  hairstyle  photograph  white  red  style  fashion accessory  amber"	2186	1	16	0.0667448141098647	0.0190606153920281	0.301059628183937	0.149681392748432	0.248164139385828	0.0191495662955819	0.0149845050476295	0.0431686861987851	0.0231079849696404	0.0715155712866045	0.0203700832852861	0.0229930130963826	"Topic3"
"17"	"img_182919686769_10157549554221770.jpg"	"     field house  indoor games and sports  flag  wood flooring  calf  fan  hall  audience  physical fitness  active pants"	2176	1	17	0.123567137979236	0.383214314298435	0.0347769094977993	0.0593331119938897	0.00976413878497823	0.0616218197345345	0.0260235886886113	0.0321236519959265	0.0114703457961633	0.0191686634042103	0.0244878651402659	0.21444845268595	"Topic2"
"18"	"img_131459315949_10158111668205950.jpg"	"     finger  people  photograph  leaf  guitar accessory  photography  snapshot  windshield  string instrument  string instrument"	2119	-1	18	0.00977471767767143	0.357299963762357	0.304734236157519	0.0910573286066626	0.0128414844679623	0.0318314613489198	0.0154814412760728	0.0456636772752095	0.0091576957117573	0.0288123464371185	0.0737167627486259	0.0196288845301242	"Topic2"
"19"	"img_10018702564_10159003385602565.jpg"	"     finger  people  standing  community  animation  fictional character  muscle  chest  thumb  gesture"	2122	-1	19	0.0118345960361466	0.0101768275306314	0.170960175221878	0.178611042228787	0.00966098401080268	0.0285430402309108	0.0134499803531535	0.495408855932573	0.0102914668931789	0.0302080222731302	0.0204465338412843	0.0204084754475233	"Topic8"
"20"	"img_456740217686384_999739490053118.jpg"	"     finger  photography  thumb  gesture  shadow"	105	-1	20	0.132657484256753	0.00969204637761439	0.16009059516871	0.0485493171086727	0.0139874578785375	0.0383421936170476	0.0122896928752219	0.469243862644444	0.0116519316830409	0.0406389323301579	0.0322661067110949	0.0305903793487055	"Topic8"
"21"	"img_131459315949_10158119593845950.jpg"	"     finger  product  people  fun  property  hand  photograph  white  community  wrist"	2121	-1	21	0.0122004483843885	0.00797243853300444	0.584916366272541	0.0359153864092097	0.00908124628298827	0.0369583388987334	0.0077839317174826	0.226109988147049	0.0101865186971509	0.0308957360415719	0.0180983620999998	0.0198812385158806	"Topic3"
"22"	"img_29259828486_10158878787393487.jpg"	"     finger  skin  wrist  hand  thumb  gesture  pattern  nail  design  symbol"	2137	-1	22	0.00941105212694938	0.00578914183433893	0.0394982680553739	0.0337675015177683	0.0102102980246052	0.0193487692189531	0.0063922230224752	0.766669124390148	0.0130908047558422	0.0726263212046886	0.00994715529450292	0.0132493405543538	"Topic8"
"23"	"img_1435071773455316_2598697940426021.jpg"	"     finger  skin  wrist  joint  nail  thumb  body jewelry  vein"	2193	1	23	0.023127543479356	0.0229419883651877	0.13077613320198	0.137040018951824	0.0202792147478786	0.0220219717174072	0.0183572282337296	0.394942943143145	0.0238949820391992	0.123872048496792	0.0237225158947921	0.0590234117287097	"Topic8"
"24"	"img_106547192707583_3977062725655991.jpg"	"     flag  public speaking  government  collar  podium  flag of the united states  speech  government agency  orator  official"	2215	1	24	0.0115204203578966	0.00724315002408416	0.0201314433711067	0.0154077110667993	0.0130480425694653	0.352771704642182	0.106159595560351	0.0157260668540144	0.401842000084664	0.0198269667709368	0.0238160641782385	0.0125068345202614	"Topic9"
"25"	"img_338028696036_10158117270061037.jpg"	"     flag of the united states  flag  pattern  carmine  world  flag day (usa)  gas  banner  independence day  advertising"	1707	-1	25	0.0454805048454979	0.00434506032411618	0.0324897401732357	0.0171725493611147	0.0040263398638889	0.604772663905531	0.00795256930335829	0.214012402274111	0.00731538332219011	0.00881799273133789	0.0386475972905964	0.014967196605022	"Topic6"
"26"	"img_167115176655082_3914695821896980.jpg"	"     font  sweetness  graphics  graphic design"	2200	-1	26	0.0308984759193555	0.00976175087009	0.0473763480968577	0.0415674752092946	0.00820123651628431	0.0289586629107446	0.0128537369608874	0.747130370493029	0.0111256354744555	0.0200714966790711	0.023685974346989	0.0183688365229414	"Topic8"
"27"	"img_114050161948682_3484544101565921.jpg"	"     footwear  leg  people  trousers  shoulder  standing  formal wear  style  dress  collar"	2175	0	27	0.00511899349484009	0.0187866439708282	0.0697297065434855	0.22968468100426	0.0226413199387671	0.0185948545753192	0.0201109464914415	0.0257663884518211	0.469419087612806	0.072992307754074	0.0159019220331985	0.0312531481291588	"Topic9"
"28"	"img_26423400230_10163982269635231.jpg"	"     fun  people  brown  window  social group  property  infrastructure  architecture  standing  neighbourhood"	2208	-1	28	0.0175349873596641	0.00893723829392898	0.36091813677934	0.0310213934469992	0.00607240532539641	0.436371895983186	0.0122963339276116	0.038787207034667	0.009196959085667	0.018900595042821	0.0409326702309206	0.0190301774897983	"Topic6"
"29"	"img_182919686769_10157434322776770.jpg"	"     fun  people  product  yellow  social group  shoulder  recreation  red  photograph  leisure"	2137	1	29	0.00944506013334027	0.00818546688713783	0.824072150879866	0.0225259229011469	0.00762575969865465	0.0235009567717344	0.00556424999855972	0.0307616221069791	0.0082304772056722	0.0332683132815541	0.0140947879476736	0.0127252321876815	"Topic3"
"30"	"img_10018702564_10153760318657565.jpg"	"     green  finger  yellow  textile  colorfulness  amber  electric blue  orange  tints and shades  wrist"	235	-1	30	0.344011519250133	0.00622907276763964	0.297358344206204	0.0306017683158751	0.0085655675177804	0.0223162661280421	0.00679989165985982	0.207188278234073	0.00881743815918838	0.0246971643076295	0.0186202519263745	0.0247944375271996	"Topic1"
"31"	"img_20446254070_10158024835799071.jpg"	"     head  nose  lip  forehead  jersey  sportswear  sleeveless shirt  sports uniform  mammal  facial hair"	2201	-1	31	0.00624448570890897	0.423837667345335	0.0301730513625782	0.0612759973803332	0.0185313292900448	0.00658095684347526	0.0125748477518222	0.0176212372731474	0.0352190918780293	0.365922691060033	0.00902655229894708	0.0129920918073449	"Topic2"
"32"	"img_95475020353_10166146541490354.jpg"	"     heat  fire  pollution  flame  smoke"	2221	1	32	0.800373524735734	0.00856392809025201	0.0348000684121761	0.0174223438984367	0.00828596481592603	0.0215924304825137	0.0114054898535034	0.033224657535089	0.0110014057562759	0.0192383170904801	0.0200237910658072	0.0140680782638064	"Topic1"
"33"	"img_268914272540_10157316414807541.jpg"	"     human  blue  fun  people  product  brown  photograph  white  leisure  elbow"	2138	-1	33	0.00802450635670188	0.00820351177458244	0.80174744654505	0.0343296009635523	0.00727794626962399	0.0268861841461519	0.00607304058769037	0.0343661282070521	0.00873675338784182	0.0316260856327229	0.0141090169961032	0.0186197791329268	"Topic3"
"34"	"img_268914272540_10157351281262541.jpg"	"     human  people  standing  photograph  white  interaction  black  world  photography  pedestrian"	2148	-1	34	0.010068940720733	0.0100735368749837	0.694812482972239	0.0435728035061647	0.0070189538122826	0.10399844508978	0.00911819996040925	0.0404292044478065	0.00892398503926366	0.0284237777279807	0.0219011538002785	0.0216585160480778	"Topic3"
"35"	"img_182919686769_10157550253426770.jpg"	"     indoor games and sports  field house  sportswear  knee  athletic shoe  active shorts  calf  sleeveless shirt  flag  wood flooring"	2177	1	35	0.0100990567716518	0.579925040990254	0.0288345498135598	0.088859825020948	0.00962208829705027	0.049170353580317	0.0182722681416925	0.0191591781176415	0.0142066687282595	0.0207799914557894	0.01656140125399	0.144509577828846	"Topic2"
"36"	"img_131459315949_10158169902785950.jpg"	"     leaf  transparency"	2136	-1	36	0.0197581457919636	0.221257152954016	0.210930355510549	0.11462595599304	0.0226630708723865	0.12726953338016	0.031780803308966	0.0794198470224889	0.0249563899196153	0.0627287766924566	0.0479484630160735	0.0366615055382846	"Topic2"
"37"	"img_182919686769_10157473102786770.jpg"	"     leg  finger  fun  people  brown  product  yellow  social group  human leg  standing"	2148	1	37	0.0107208319419894	0.0123424226374234	0.774608355948465	0.0342075923149191	0.00942437994881236	0.0254063802157315	0.00745686182845248	0.0356346048017361	0.0104780061908012	0.0370770814143077	0.0153098294106096	0.0273336533467519	"Topic3"
"38"	"img_20446254070_10157820937634071.jpg"	"     light  close-up  silver  fish products"	2133	-1	38	0.18985740396751	0.0173838443651388	0.0689665901956829	0.0777190778116272	0.0155617291671339	0.0875654847068074	0.0940546858108205	0.209210023146277	0.0188818556897926	0.0296095627506469	0.104280629983393	0.0869091124051702	"Topic8"
"39"	"img_10018702564_10153659871427565.jpg"	"     lip  cheek  brown  fun  yellow  skin  hairstyle  chin  forehead  orange"	194	-1	39	0.083322024893579	0.00779723263465728	0.267351853052258	0.0420718020480469	0.0232550726550405	0.0167089632567761	0.00725536773400101	0.0486984176155006	0.0265822322537085	0.433703792240123	0.0172584089375213	0.0259948326787883	"Topic10"
"40"	"img_13652355666_10153512909730667.jpg"	"     lip  cheek  brown  people  skin  hairstyle  chin  forehead  eyebrow  photograph"	624	-1	40	0.0038340165603344	0.00650772796064529	0.154418933529822	0.0370703315082961	0.0280594949382424	0.00584899161375647	0.00719981508116762	0.0217025034393059	0.0424295624915281	0.669173745739651	0.0073640803860138	0.0163907967512365	"Topic10"
"41"	"img_6250307292_10160162677172293.jpg"	"     mask  personal protective equipment  headgear  gas mask  wire fencing  mesh  security  chain-link fencing  gunshot  costume"	2170	-1	41	0.0956909217678722	0.0161116961148777	0.0205055490239729	0.389695297854999	0.00720945026772139	0.0234526824826036	0.3647898357417	0.0235992718374875	0.00764298442306084	0.0173959832624675	0.018855146080192	0.0150511811430448	"Topic4"
"42"	"img_268914272540_10157303716517541.jpg"	"     metal  circle  silver  nickel  steel  aluminium  still life photography  silver  body jewelry  platinum"	2134	-1	42	0.639326363279504	0.00853449843045897	0.0500158423493785	0.0833220342206421	0.00792257122971178	0.0291730222792449	0.0122735949133042	0.0831008739674214	0.00848810586286264	0.0184974377032285	0.01579816637629	0.043547489387953	"Topic1"
"43"	"img_10606591490_10157649453731491.jpg"	"     metropolitan area  urban area  road  residential area  neighbourhood  city  property  infrastructure  town  public space"	2118	-1	43	0.00408005901267206	0.00197716234068069	0.013922224621788	0.0108818383444213	0.00169196023062852	0.918766934093107	0.00607933976339045	0.0120709337063355	0.00224774910104805	0.00323411536255888	0.0201836247041055	0.00486405871926446	"Topic6"
"44"	"img_40656699159_10158260110889160.jpg"	"     mode of transport  blue  people  fun  event  red  photograph  white  pink  light"	2232	1	44	0.0145025359293077	0.0114778840130147	0.477152818456186	0.0280450550806729	0.00750693087344608	0.0349620897457731	0.01035471390712	0.0496254094594563	0.00878158139474366	0.0263461574500806	0.317412170845182	0.0138326528450176	"Topic3"
"45"	"img_167115176655082_3740543095978921.jpg"	"     mode of transport  public transport  silver  shadow  cable"	2143	-1	45	0.302299815702238	0.00822952447690674	0.0360934147789617	0.0350542597220269	0.00606890964700573	0.0688015303501795	0.0180542802816142	0.0385574810010491	0.00565447973616623	0.011379000512613	0.453641773002697	0.0161655307885427	"Topic11"
"46"	"img_35994014410_10154477027779411.jpg"	"     motor vehicle  automotive tail & brake light  automotive exterior  automotive lighting  fender  bumper  service  vehicle registration plate  mid-size car  trunk"	690	1	46	0.00319732952617297	0.00292936305760574	0.0140383595146998	0.0112076726468762	0.00331284275229527	0.0122410706815935	0.0114635804651451	0.00683009707448837	0.00277401923318295	0.00489934236159801	0.922334973251256	0.00477134943508626	"Topic11"
"47"	"img_268914272540_10157584440277541.jpg"	"     motor vehicle  mode of transport  automotive design  automotive mirror  photograph  carmine  luxury vehicle  windshield  vehicle door  snapshot"	2241	-1	47	0.00634180235987458	0.00584219926222698	0.0628760483413934	0.0240469448231265	0.00350613980885312	0.0288974059150409	0.00799318444534827	0.0610222626690028	0.00397797954071404	0.00940359482935804	0.77770997625559	0.00838246174947144	"Topic11"
"48"	"img_134486075205_10165547670295206.jpg"	"     motor vehicle  mode of transport  automotive tail & brake light  automotive design  automotive lighting  photograph  car  automotive exterior  red  light"	2131	1	48	0.00508074768256887	0.00403243732718221	0.0501646889846772	0.0146325909515069	0.00320967005958151	0.0239849126190542	0.00708486730915689	0.0147058741271714	0.00248654961480148	0.00742038546294241	0.861386873727845	0.0058104021335119	"Topic11"
"49"	"img_228735667216_10158115358037217.jpg"	"     motor vehicle  mode of transport  emergency vehicle  emergency service  automotive lighting  ambulance  automotive tail & brake light  service  fire department  truck"	2204	0	49	0.222307439819825	0.0046527761789755	0.0113012259644792	0.0148693009734772	0.00248043524196098	0.023052807910581	0.0182646871446613	0.015892679859926	0.00261535408034113	0.0029039811649079	0.673845719450346	0.00781359221051869	"Topic11"
"50"	"img_134486075205_10166193517325206.jpg"	"     motor vehicle  mode of transport  people  automotive design  photograph  white  automotive exterior  floor  black  photography"	2263	1	50	0.0133237450643679	0.0110483282650239	0.253465114488246	0.0314055011082025	0.0077727486740336	0.0319829437192006	0.0104187370330484	0.0322447606724828	0.00523891688600847	0.0188672214465395	0.536067575201616	0.04816440744123	"Topic11"
"51"	"img_95475020353_10166135306740354.jpg"	"     motor vehicle  mode of transport  property  automotive tire  rim  fender  alloy wheel  automotive exterior  vehicle door  arch"	2219	1	51	0.00717984566323348	0.00393120917584372	0.0163115293647789	0.0118645574574898	0.00236401920240394	0.0961692081519433	0.00867735059683168	0.0111452785947359	0.00248543018180498	0.00414857269760613	0.830927761798834	0.00479523711449354	"Topic11"
"52"	"img_10018702564_10159105374937565.jpg"	"     motor vehicle  mode of transport  road  metropolitan area  urban area  yellow  metropolis  city  property  infrastructure"	2152	-1	52	0.00474826059989955	0.00376652197895926	0.017741602775584	0.0173512659804323	0.00177805369252805	0.694024430351414	0.00942918025338184	0.0147441654429195	0.00197877502560798	0.00343425264244227	0.225339993475559	0.00566349778127178	"Topic6"
"53"	"img_35994014410_10159461832089411.jpg"	"     motor vehicle  mode of transport  road  people  transport  infrastructure  lane  asphalt  street  photograph"	2230	1	53	0.0119418225537591	0.0076244366682325	0.0733926995390669	0.0211666872500582	0.00440272442094638	0.386995060561536	0.0126186988307771	0.0222631284253958	0.00548080733289116	0.0103631800288829	0.434387740669469	0.00936301371898475	"Topic11"
"54"	"img_86680728811_10159863901948812.jpg"	"     motor vehicle  road  urban area  yellow  metropolitan area  neighbourhood  property  residential area  infrastructure  transport"	2118	-1	54	0.00516531413807326	0.00273562986354275	0.0181410337117318	0.0154019241498932	0.00207925409960468	0.751453801668793	0.00906800741864914	0.0147837417910045	0.00226740276433359	0.00361044337812495	0.16907961371272	0.00621383330352932	"Topic6"
"55"	"img_29259828486_10157750328063487.jpg"	"     music  musician  music artist  cap  artist  darkness  music venue  pop music  audio accessory  rock concert"	1814	-1	55	0.00807083077291548	0.102168899210828	0.0470754070188819	0.0652076639412605	0.568653915744616	0.0115394114919522	0.0704502511131935	0.0217182257588166	0.0301258033756163	0.0388860807841512	0.0144438603376341	0.0216596504501345	"Topic5"
"56"	"img_182919686769_10157620799951770.jpg"	"     nature  fun  people  brown  yellow  event  social group  infrastructure  crowd  red"	2204	1	56	0.0273887554743714	0.0122491971873234	0.646504248521754	0.0272829821207625	0.00844088571304365	0.117515199905183	0.0117841567239807	0.0443943983099862	0.0103799488243718	0.0295965834318128	0.0471454985956518	0.0173181451917588	"Topic3"
"57"	"img_182919686769_10157622101991770.jpg"	"     nature  fun  people  brown  yellow  event  social group  infrastructure  red  standing"	2205	1	57	0.024171500181584	0.0111361331073499	0.686457550356686	0.0249044514142609	0.00775297499160802	0.102379502439905	0.0105064792868999	0.0397836699403769	0.0097311958577864	0.0276814467224124	0.0395851127508945	0.0159099829502362	"Topic3"
"58"	"img_15704546335_10158270719341336.jpg"	"     nature  product  daytime  brown  atmosphere  property  photograph  white  colorfulness  pole"	1790	1	58	0.0166100187142046	0.00802963680374424	0.637053312430723	0.0193695223624884	0.00851827355128288	0.171785810659458	0.0073482039070321	0.0394434838671402	0.0137473883889251	0.0323408392168204	0.0250303024723154	0.0207232076258653	"Topic3"
"59"	"img_1435071773455316_2527713917524424.jpg"	"     pen  writing implement  stationery  office supplies  hardwood  ball pen  wood stain  office instrument  office equipment  silver"	2127	1	59	0.0601824861818611	0.118186043097476	0.0412634007442737	0.0320573112857911	0.0847094304046611	0.0237965201021335	0.0308889904426721	0.376102594448271	0.0196909843510287	0.0255108381138301	0.0397767561302742	0.147834644697727	"Topic8"
"60"	"img_5863113009_10158907870573010.jpg"	"     people  crowd  urban design  plaza"	2156	-1	60	0.0112064459702313	0.0106938948273554	0.0468096769162358	0.0471431353781606	0.00617579002675841	0.714230329187843	0.0196181044865008	0.05344527707691	0.00848642521685859	0.0155592620192332	0.0503963086885907	0.0162353502053224	"Topic6"
"61"	"img_86680728811_10159987025803812.jpg"	"     people  fixture  purple  gas  flame  holy places  place of worship  stained glass  fire  mythology"	2146	-1	61	0.327991629716894	0.00677988111252958	0.0374676520889652	0.0252110404500084	0.00484667749432622	0.376433385877694	0.0124147776339458	0.14828448745251	0.00608832975516287	0.00965980675505976	0.0231927137663745	0.0216296178965292	"Topic6"
"62"	"img_131459315949_10158142740955950.jpg"	"     people  product  yellow  fun  social group  standing  human leg  photograph  white  crowd"	2128	-1	62	0.00868686739257292	0.00835676071340285	0.785966467883098	0.03799248020094	0.00800994231272462	0.0277976588199218	0.00694841224325783	0.0350278072047606	0.0096221942167125	0.0320559370952413	0.0158465226120147	0.0236889493053529	"Topic3"
"63"	"img_15704546335_10159815151236336.jpg"	"     personal protective equipment  team  police  emergency service  crew  law enforcement  helmet  workwear  glove  job"	2205	1	63	0.00787057009960004	0.00853026965227193	0.0104149789805688	0.0154584187095428	0.00456798491951889	0.0103197662390452	0.897447879958879	0.00916678180391817	0.00689326643029351	0.00798244420157237	0.0149474559582291	0.00640018304656009	"Topic7"
"64"	"img_95475020353_10165824885565354.jpg"	"     photograph  wall  black  blazer  snapshot  white-collar worker  plaster"	2172	1	64	0.00952913873321202	0.0163280482903349	0.283659057982682	0.0407364163091508	0.0282745699805845	0.0199400072546437	0.0135314246755083	0.0300209804747816	0.353273469086354	0.16151801927758	0.0132655328483055	0.029923335086863	"Topic9"
"65"	"img_1435071773455316_2547219052240577.jpg"	"     pollution  smoke  mascot  costume  active pants  stretching  toy  physical fitness  animated cartoon  training"	2143	1	65	0.438066229262526	0.0113976530984642	0.0392735219345905	0.130184985474432	0.0081582483533087	0.0262635335906918	0.0146577243058255	0.269849736107923	0.00719936074480847	0.0202597210729358	0.0174270885746249	0.0172621974798691	"Topic1"
"66"	"img_134486075205_10165954378805206.jpg"	"     product  fun  people  social group  photograph  white  crowd  leisure  community  t-shirt"	2210	1	66	0.0161603898708959	0.0138252648551194	0.71826222268427	0.0840467628368409	0.0101372428749063	0.0195674590379444	0.00994441758995326	0.0360693415235617	0.0112546236314316	0.0403341984441584	0.0238439676374331	0.0165541090134856	"Topic3"
"67"	"img_20446254070_10157780902084071.jpg"	"     product  people  crowd  photograph  interaction  orange  cameras & optics  engineering  photography  snapshot"	2120	-1	67	0.0797825331495617	0.0130751210003415	0.437745878849807	0.0441192302601851	0.00990674609640395	0.093133085659586	0.175888297184701	0.0473972099563654	0.0122183535122643	0.0275509805771745	0.0323486342599544	0.0268339294936546	"Topic3"
"68"	"img_140738092630206_3498315586872423.jpg"	"     product  photograph  human leg  elbow  orange  wrist  muscle  paper  paper product  back"	2201	1	68	0.0772079023865557	0.0207847515389193	0.335638275398264	0.147539756227227	0.0114819192001783	0.0229117791121234	0.0148383401385726	0.243893957052695	0.0118461964205578	0.0327511778324638	0.0247352087069702	0.0563707359854721	"Topic3"
"69"	"img_140738092630206_3247051641998820.jpg"	"     product  property  standing  photograph  white  community  wall  style  cone  fashion"	2117	1	69	0.0140673367586427	0.0119415473385342	0.549487848408505	0.107795007508226	0.0140413263466105	0.0939735395337348	0.0126764657591434	0.0357554986392266	0.0148843177868309	0.0889277565253002	0.0256779076153358	0.0307714477799102	"Topic3"
"70"	"img_95475020353_10165394739170354.jpg"	"     property  line  real estate  azure  trigger  design  animation  symbol  animated cartoon  clip art"	2113	1	70	0.0635293119548935	0.00620795809553544	0.0786795523575821	0.0202904120585285	0.00609426580903896	0.210606770283302	0.0102772234013594	0.544562906257507	0.00662149181946581	0.0136897328956791	0.0232900848148764	0.0161502902522314	"Topic8"
"71"	"img_268914272540_10157313558502541.jpg"	"     purple  automotive mirror  magenta  automotive lighting  light  glass  traffic congestion  luxury vehicle  windshield  automotive window part"	2137	-1	71	0.00718070187021689	0.00392240862056031	0.021918075914045	0.021864724148127	0.00292727783184989	0.0324131106244478	0.00843983078124324	0.0842984563641433	0.0025282241051749	0.00554588520131447	0.801587489379766	0.0073738151591113	"Topic11"
"72"	"img_140738092630206_1423503431020326.jpg"	"     red  carmine  electric blue  composite material  carbon  steel  collection  office equipment  stationery"	961	1	72	0.177398513090047	0.0120161075278192	0.117521887816387	0.0254179402583701	0.0597218251535122	0.0209904752917653	0.0132617564063358	0.480307794079578	0.0168388773835901	0.0343593317087451	0.017997996041486	0.0241674952423637	"Topic8"
"73"	"img_95475020353_10165709844285354.jpg"	"     road  metropolitan area  people  yellow  urban area  residential area  city  street  neighbourhood  property"	2153	1	73	0.00545803847992021	0.00376829919418052	0.0186446460030771	0.0106957990999434	0.0020640648409423	0.909028909797677	0.00704836695639847	0.0119086710822098	0.00261398260835755	0.00468704081428065	0.0191586964132493	0.00492348470976298	"Topic6"
"74"	"img_338028696036_10159507690401037.jpg"	"     road  neighbourhood  infrastructure  urban area  residential area  metropolitan area  road surface  street  city  thoroughfare"	2120	-1	74	0.00399717663786953	0.00194799420181539	0.0135159530721792	0.0108347795097133	0.00162664947494984	0.922641517343878	0.00587576496097688	0.0118879328199021	0.00214586010034397	0.00314147603334862	0.0176892159433516	0.00469567990167123	"Topic6"
"75"	"img_10018702564_10158990163057565.jpg"	"     road  neighbourhood  property  infrastructure  urban area  street  city  public space  road surface  metropolitan area"	2118	-1	75	0.00410984134396415	0.00200845404170346	0.0140442467887857	0.011207132942972	0.00171417753882165	0.917209251438556	0.00618428088639923	0.0121803322590045	0.00226811062075279	0.00327636798469491	0.0208780238157983	0.00491978033854744	"Topic6"
