"file"	"tokens"	"date"	"bias"	"doc_num"	"Topic1"	"Topic2"	"Topic3"	"Topic4"	"Topic5"	"Topic6"	"Topic7"	"Topic8"	"Topic9"	"Topic10"	"Topic11"	"Topic"
"11"	"img_155869377766434_1315482385138455.jpg"	"        blue  text  pink  font  world  aqua  turquoise  peach  writing  calligraphy"	557	-1	11	0.0113870968141482	0.0214407620919242	0.0337107766294674	0.372568652391118	0.0178228197897022	0.0461089551655409	0.0342660519016845	0.0147242780095838	0.0372610036312196	0.107377592286227	0.303332011289385	"Topic4"
"12"	"img_10018702564_10153445959322565.jpg"	"        blue  yellow  colorfulness  red  orange  black  world  map  design  atlas"	115	-1	12	0.0240853783341511	0.0128367614380217	0.0251878543850021	0.378836054940508	0.0270625937334877	0.230924245093606	0.0548265577897312	0.0131660106513085	0.0378959581230948	0.103589371814098	0.0915892136969903	"Topic4"
"13"	"img_26423400230_10163542674665231.jpg"	"        brown  amber  font  orange  world  flag  advertising  heat  graphic_design  fire"	2116	-1	13	0.0152839416947195	0.0142479786041542	0.0791194977106546	0.210768154207287	0.0256255786668699	0.0669894876393044	0.0503612628433	0.0285653853037573	0.0305219787162794	0.328454635783995	0.150062098829679	"Topic10"
"14"	"img_1435071773455316_2532361067059709.jpg"	"        brown  iron  chain  rust  metal  beige  tan  still_life_photography  natural_material  bronze"	2131	1	14	0.025256730088733	0.0184993892814244	0.023842351720393	0.60208867543313	0.0167595867626078	0.15826293223145	0.0305169041747485	0.00948505055484257	0.0326319906859849	0.0338460574596151	0.0488103316070712	"Topic4"
"15"	"img_8304333127_10155757826293128.jpg"	"        cap  collar  police  uniform  street_fashion  law_enforcement  baseball_cap  security  police_officer  pocket"	962	0	15	0.00563181430533562	0.00557657068615587	0.284792004423819	0.0284681212984104	0.0391676556481994	0.0113616992694691	0.0624368272380662	0.466700971391447	0.00575147912810112	0.0151076021830044	0.0750052544279916	"Topic8"
"16"	"img_6250307292_10154175081497293.jpg"	"        cap  comfort  sitting  candle_holder  fur  couch  living_room  beanie  costume_hat  portrait"	770	-1	16	0.0900825382227897	0.0183585838579341	0.206593122773673	0.0671997975771237	0.015365024442733	0.133104772357064	0.271351143657393	0.026643295136845	0.102155687546317	0.0163664988157051	0.052779535612422	"Topic7"
"17"	"img_5281959998_10151132323829999.jpg"	"        cap  human_body  denim  jeans  bag  hat  luggage_and_bags  baseball_cap  street_fashion  waist"	961	-1	17	0.0333834099582704	0.0161658729041125	0.389067738168138	0.0358724166444275	0.00818570604143892	0.0279254204230733	0.326784937528976	0.0351567111176782	0.0268664334593191	0.0125064481733953	0.0880849055811709	"Topic3"
"18"	"img_140738092630206_3344421595595157.jpg"	"        car  land_vehicle  vehicle  tire  wheel  automotive_tire  hood  motor_vehicle  automotive_design  automotive_lighting"	2152	1	18	0.00473358515897563	0.00170241685967231	0.0144288660095618	0.0120113653127607	0.865431256890211	0.0217532525077284	0.00823158442452344	0.0488350676392488	0.00431361741259075	0.010442365661066	0.00811662212366154	"Topic5"
"19"	"img_140738092630206_3304467436257240.jpg"	"        car  vehicle  motor_vehicle  automotive_lighting  tire  hood  wheel  automotive_tail_&_brake_light  automotive_tire  automotive_design"	2138	1	19	0.00447172910523526	0.00157549882830526	0.014755026357842	0.0124186196208405	0.865739027708277	0.02171858261424	0.00802948881919657	0.0475837923920406	0.00396726611738489	0.0112276354248036	0.00851333301183449	"Topic5"
"20"	"img_140738092630206_3349088838461766.jpg"	"        car  vehicle  wheel  automotive_tail_&_brake_light  tire  motor_vehicle  automotive_lighting  asphalt  mode_of_transport  tree"	2153	1	20	0.00398705435933528	0.0018809020267834	0.020092176335488	0.0116457246109384	0.780531767076617	0.02217151029229	0.0114553386851853	0.124316451051491	0.00360548825323746	0.0113601822294295	0.00895340507920515	"Topic5"
"21"	"img_10018702564_10153471812657565.jpg"	"        cheek  finger  interaction  comfort  love  gesture  hug  thumb  fur  glove"	125	-1	21	0.0228209162250926	0.0227122543040512	0.0577174825189669	0.526289696955727	0.0113671660390523	0.0676059271511761	0.106465507647704	0.0122051173283738	0.0400500379156365	0.0301458523927723	0.102620041521447	"Topic4"
"22"	"img_26423400230_10158791888345231.jpg"	"        cheek  hairstyle  chin  forehead  eyebrow  collar  style  jaw  iris  eyelash"	1042	-1	22	0.1544536618201	0.00840446075104385	0.0230946386352158	0.0516687962365668	0.0041064988836006	0.0393630507434687	0.0429133657170162	0.00152098340062344	0.615033832058885	0.00749697703694863	0.0519437347165312	"Topic9"
"23"	"img_95475020353_10165688552290354.jpg"	"        cheek  hairstyle  collar  chin  dress_shirt  forehead  eyebrow  outerwear  formal_wear  iris"	2150	1	23	0.631117078113145	0.0411317183286141	0.0331880934003737	0.023067482819229	0.00344334911682645	0.0449729242710889	0.0433653661638284	0.00240361524660084	0.158164684876382	0.00466068023499616	0.0144850074289151	"Topic1"
"24"	"img_7382473689_10158737784068690.jpg"	"        cheek  people  fun  yellow  hairstyle  skin  chin  social_group  forehead  eyebrow"	2059	-1	24	0.228085390441244	0.0384025836513616	0.0403539760056772	0.052882664768621	0.0202551300792461	0.325193017445774	0.160464272412862	0.0205171908479215	0.0733838123384654	0.0211814916804534	0.0192804703283738	"Topic6"
"25"	"img_1435071773455316_2337501853212299.jpg"	"        christmas_decoration  event  christmas_ornament  christmas_tree  holiday_ornament  holiday  interior_design  christmas  ornament  tradition"	1933	1	25	0.0508546479900581	0.0312419299964804	0.171900628540341	0.0254403418821514	0.00895174300828548	0.112674726131318	0.51189779926586	0.0312830619393579	0.0218781057812017	0.0181086047038105	0.0157684107611358	"Topic7"
"26"	"img_1435071773455316_2613334095629072.jpg"	"        clothing  audio_equipment  microphone  dress_shirt  hairstyle  collar  chin  forehead  eyebrow  electronic_device"	2206	1	26	0.3612613901745	0.464840926044791	0.0268695075902752	0.0206874898407378	0.00253480697944644	0.0309046470621824	0.04756459990734	0.00217904000596719	0.0236343121819032	0.00931420342607639	0.0102090767867809	"Topic2"
"27"	"img_20446254070_10157784282309071.jpg"	"        clothing  dress_shirt  collar  chin  forehead  eyebrow  shirt  coat  suit  outerwear"	2121	-1	27	0.802968982217227	0.0367136850815452	0.0275389439731911	0.0108389315131874	0.00173849186435356	0.0212604547419377	0.0310994794353656	0.00144218156458151	0.0591646040337598	0.00188863909723966	0.00534560647761122	"Topic1"
"28"	"img_13652355666_10154853981780667.jpg"	"        clothing  ear  audio_equipment  cheek  dress_shirt  skin  chin  collar  forehead  microphone"	1011	-1	28	0.600406864738364	0.241231192482729	0.0255651981452362	0.0186009024166143	0.00136111117724093	0.0204288414155497	0.0418744463484144	0.00106959978993283	0.0383466656807662	0.00314934673976936	0.00796583106538338	"Topic1"
"29"	"img_131459315949_10152903698315950.jpg"	"        clothing  ear  lip  cheek  hairstyle  dress_shirt  collar  chin  forehead  eyebrow"	297	-1	29	0.754065661020686	0.052454401039198	0.0287052148425555	0.0207607337532095	0.00198911426622429	0.0247619751763378	0.0401789823235789	0.000848082146435739	0.0663996841147867	0.00287035960942239	0.00696579170756461	"Topic1"
"30"	"img_95475020353_10165678632100354.jpg"	"        clothing  eyewear  cap  nose  vision_care  glasses  facial_hair  goggles  sunglasses  uniform"	2148	1	30	0.524458354532198	0.0316233826086234	0.299039919200201	0.0148103284994986	0.00550967333562206	0.0178368566525032	0.0512386952705063	0.00937750417264457	0.0314189630355563	0.00348767403363691	0.0111986486590088	"Topic1"
"31"	"img_6250307292_10160203270497293.jpg"	"        clothing  eyewear  glasses  audio_equipment  microphone  vision_care  dress_shirt  chin  forehead  electronic_device"	2184	-1	31	0.558209309406438	0.308741913409129	0.0208720577321954	0.012887821142022	0.00146120101668564	0.0176119525109902	0.0371993340721539	0.0015374277619939	0.0328830068191525	0.00287754408323126	0.00571843204600862	"Topic1"
"32"	"img_95475020353_10157234065980354.jpg"	"        clothing  eyewear  glasses  ear  vision_care  lip  cheek  skin  chin  facial_hair"	655	1	32	0.866206102700038	0.0372417571852308	0.0128381463579515	0.0059567898119516	0.000694927671542914	0.0180545503964351	0.0196725979742351	0.000426552965038547	0.0352970807635637	0.00110807147560725	0.0025034226984055	"Topic1"
"33"	"img_40656699159_10158165586129160.jpg"	"        clothing  eyewear  glasses  vision_care  cheek  hairstyle  collar  chin  forehead  eyebrow"	2201	1	33	0.782300445196329	0.0457089341995551	0.0275043862133909	0.0113132137458414	0.00246386481252508	0.0349396673169838	0.0350540351200739	0.00128132650724164	0.0481813609798218	0.00462645376457065	0.00662631214366602	"Topic1"
"34"	"img_106547192707583_3773541412674791.jpg"	"        clothing  footwear  trousers  photograph  outerwear  style  urban_area  pedestrian  street_fashion  crowd"	2149	1	34	0.191609173373846	0.0265085001182955	0.0848985385464984	0.0235606396174444	0.0286377604925292	0.128350490465357	0.212374003465747	0.172476546655044	0.0913280438124813	0.0134174505285575	0.0268388529241988	"Topic7"
"35"	"img_268914272540_10157292735177541.jpg"	"        clothing  human  hairstyle  sleeve  chin  facial_hair  mammal  facial_expression  style  afro"	2131	-1	35	0.279882654490013	0.0220856602727737	0.129614973090607	0.0400157730126379	0.00693138717974153	0.0387623503065115	0.119867315006979	0.00997378823836576	0.286849378988877	0.00791451369730984	0.0581022057161831	"Topic9"
"36"	"img_37763684202_10158730114024203.jpg"	"        clothing  motor_vehicle  mode_of_transport  human  crowd  people  transport  vehicle  road  land_vehicle"	2112	-1	36	0.0749059143416757	0.0108005667261282	0.100277697594428	0.0258617785464496	0.572313946389724	0.0368116952605668	0.0387306564485497	0.0863138004486335	0.0227189420347572	0.0134760945383588	0.0177889076707289	"Topic5"
"37"	"img_95475020353_10165482303560354.jpg"	"        clothing  people  hairstyle  dress_shirt  facial_hair  forehead  eyebrow  collar  coat  formal_wear"	2124	1	37	0.805686274127753	0.0421746017481162	0.0269333303400428	0.0102424850602776	0.00168914825527511	0.0271205037361335	0.0291065863040276	0.00132114470381865	0.048600138493189	0.00236083713360435	0.00476495009776283	"Topic1"
"38"	"img_35994014410_10159193789064411.jpg"	"        clothing  smile  lip  cheek  hairstyle  collar  dress_shirt  chin  forehead  facial_hair"	2143	1	38	0.777169270745299	0.0417783355224074	0.0322950797009408	0.012141933354366	0.00241316019682366	0.0326695174601364	0.034560200301265	0.00191230153611452	0.0559306680817239	0.00280816077397187	0.00632137232695147	"Topic1"
"39"	"img_256004367748633_1190014641014263.jpg"	"        clothing  suit_trousers  trousers  outerwear  smile  product  coat  gesture  tie  suit"	422	-1	39	0.435108595638594	0.155610414474481	0.036484949606096	0.0721107523857257	0.00537783792728764	0.0900648297338171	0.121628612157886	0.00415754683731176	0.0551434745769758	0.00934099858280825	0.0149719880790162	"Topic1"
"40"	"img_140738092630206_3438758829494766.jpg"	"        clothing  table  outerwear  shirt  furniture  whiteboard  coat  handwriting  jacket  chair"	2183	1	40	0.357721332608579	0.0504376568478686	0.072372101709663	0.115133874473064	0.0139054139960106	0.0609103114219181	0.0395868807293215	0.00704041954738597	0.0571894676423026	0.194311834620154	0.0313907064037336	"Topic1"
"41"	"img_140738092630206_3249807675056550.jpg"	"        cloud  sky  building  plant  road_surface  tree  street_light  urban_design  asphalt  architecture"	2118	1	41	0.00294921659993377	0.00212417109540379	0.0342840943789785	0.0110389785556253	0.423842257747079	0.0206497474946876	0.0186025458648195	0.460958908433511	0.00236068906701052	0.0133510286824399	0.00983836208051122	"Topic8"
"42"	"img_95475020353_10157839791740354.jpg"	"        collar  comfort  temple  beige  button  laugh  walking_shoe  pocket"	777	1	42	0.0637775414466817	0.0199339583311561	0.0532428250637765	0.174807398211103	0.0107998460930928	0.0868833307859873	0.0846066313395765	0.00955731220727388	0.214637281183343	0.0260885479696503	0.255665327368359	"Topic11"
"43"	"img_456740217686384_1338141149546282.jpg"	"        comfort  hairstyle  room  wall  sitting  wrist  beauty  picture_frame  long_hair  layered_hair"	613	-1	43	0.10591790446819	0.0211805146139889	0.0232669941513872	0.099378300799235	0.00778664164163729	0.132470021243864	0.138514154164385	0.0061671750102782	0.401230694322039	0.0138186240113669	0.0502689755736285	"Topic9"
"44"	"img_10018702564_10153474534382565.jpg"	"        comfort  interaction  fur  love  stuffed_toy  baby  hug  plush  nap"	126	-1	44	0.0447980632814159	0.0264907706379392	0.0597787715987473	0.46280644808964	0.0111524278451681	0.0845818185600315	0.13530124987264	0.0100295917872442	0.0716675477219086	0.0293815384488748	0.0640117721563905	"Topic4"
"45"	"img_5863113009_10158771934698010.jpg"	"        crowd  people  sculpture  audience  arecales  metal  bronze_sculpture  statue  monument  palm_tree"	2116	-1	45	0.0314275145646894	0.0129820394253741	0.683281860729542	0.0804530259108019	0.0123957183290403	0.0119141675818475	0.064849657062123	0.0341372817518592	0.0158036963433124	0.010693906929646	0.0420611313717643	"Topic3"
"46"	"img_5550296508_10154511160156509.jpg"	"        crowd  product  finger  people  event  fun  social_group  audience  hand  photograph"	560	-1	46	0.0597820774191069	0.0357551826277307	0.025363420793867	0.0865489887323997	0.0187887261453401	0.442859850887071	0.223658066918633	0.0219163785036079	0.0369284601178258	0.0233362320350186	0.025062615819399	"Topic6"
"47"	"img_95475020353_10159279359640354.jpg"	"        cuisine  food  ingredient  breakfast_cereal  breakfast  convenience_food  meal  vegetarian_food  dish  cereal"	1030	1	47	0.00613784972897355	0.00154808934334671	0.0169568248960779	0.0137472562167393	0.864143264500101	0.0247735604602706	0.00958926467234422	0.036120609878197	0.00436020537395158	0.0134491483573056	0.00917392657269218	"Topic5"
"48"	"img_40656699159_10157942811764160.jpg"	"        cuisine  ingredient  food  breakfast  breakfast_cereal  meal  vegetarian_food  cereal  recipe  snack"	2131	1	48	0.00462216589827966	0.00163836889908023	0.0150290988814934	0.0128566130684203	0.862978110696312	0.0222173527998182	0.0081990498786641	0.0474836833860448	0.00402197753609269	0.0124894071879107	0.00846417176788348	"Topic5"
"49"	"img_95475020353_10159844866785354.jpg"	"        cuisine  retail  food  convenience_store  supermarket  grocery_store  breakfast  breakfast_cereal  frosted_flakes  trade"	1126	1	49	0.00445042026295228	0.00202433771820188	0.0295823613551842	0.0138187351231092	0.682745277978828	0.0266806687330113	0.0176176866695349	0.191840324097129	0.00328918598617571	0.0164981460396948	0.0114528560361784	"Topic5"
"50"	"img_140738092630206_3266159050088079.jpg"	"        daytime  property  font  wall  neighbourhood  facade  real_estate  building  signage  gas"	2124	1	50	0.0241933486093346	0.0102321827973558	0.0453601928368694	0.12600626935944	0.399754015054212	0.0689598154222598	0.0297879913846182	0.137666153509997	0.0345467932005783	0.0808016524010529	0.0426915854242811	"Topic5"
"51"	"img_456740217686384_3793326050694434.jpg"	"        dress_shirt  collar  chin  forehead  coat  microphone  outerwear  formal_wear  suit  tie"	2159	-1	51	0.516968341244181	0.317444081594399	0.0272096594525957	0.0171512524324265	0.00197590396618008	0.020734068095216	0.0447509724666358	0.00267196539556945	0.0406376335258085	0.00295733105223854	0.00749879077475009	"Topic1"
"52"	"img_40656699159_10158222870584160.jpg"	"        ear  audio_equipment  dress_shirt  hairstyle  collar  chin  forehead  eyebrow  joint  uniform"	2220	1	52	0.36330291986582	0.311922825101906	0.0598349221191633	0.0228265037066684	0.00476268601805568	0.0490673913167629	0.121194846202129	0.00703831717073422	0.0330907148123117	0.0125400195180814	0.0144188541683677	"Topic1"
"53"	"img_140738092630206_3246658945371423.jpg"	"        ear  gesture  event  formal_wear  happy  thumb  art  fun  facial_hair  beard"	2117	1	53	0.280399992877731	0.0295969478762264	0.109767997912128	0.158649583330702	0.0125226205048141	0.118815734024897	0.0633945322469727	0.00861232290793367	0.157911321927565	0.0176834946895064	0.0426454517015241	"Topic1"
"54"	"img_6250307292_10153054962222293.jpg"	"        ear  interaction  temple  buzz_cut  gesture  reading"	308	-1	54	0.179922121079316	0.0470281014478714	0.072797888495	0.250650424542483	0.0083174438864544	0.0649261979569155	0.127880936034029	0.00507387980073279	0.171705707394145	0.0179999297611625	0.0536973696018906	"Topic4"
"55"	"img_228735667216_10157943679087217.jpg"	"        ear  lip  cheek  fun  people  hairstyle  skin  chin  forehead  eyebrow"	2143	0	55	0.475368290491281	0.0548593093798379	0.0676172314941716	0.0389432849004114	0.014894746102843	0.120440904246651	0.102993606178732	0.0121301858589716	0.0809485669937101	0.011780241445734	0.0200236329076565	"Topic1"
"56"	"img_13652355666_1116303712082424.jpg"	"        entertainment  sky  crowd  leisure  people  fan  t-shirt  stage  city  event"	2118	-1	56	0.0659070333362028	0.180016726689681	0.209380165198801	0.0514810953291863	0.0320062961962484	0.0751670036605622	0.184882551444883	0.129361495185089	0.0168567459463435	0.0218031439585284	0.0331377430544752	"Topic3"
"57"	"img_268914272540_10157283996212541.jpg"	"        event  crowd  mammal  pink  purple  protest  public_event  umbrella  poster  banner"	2128	-1	57	0.0244254545188858	0.0138894784564496	0.540251030659036	0.0572295145997068	0.0194325103047336	0.0190924051423061	0.089689769233498	0.0467166092903307	0.0140952668640378	0.13039445689334	0.0447835040376762	"Topic3"
"58"	"img_35994014410_10159173837384411.jpg"	"        eye  hand  flowerpot  wrist  bracelet  houseplant  watch  active_shirt"	2138	1	58	0.0799222626631838	0.0494823512747025	0.0853867867962186	0.345760530600786	0.0111741977647708	0.0831284275996516	0.11339362583376	0.0167272265133003	0.0639464421590414	0.0323394423422945	0.11873870645229	"Topic4"
"59"	"img_26423400230_10163644509995231.jpg"	"        eyewear  audio_equipment  glasses  vision_care  microphone  forehead  electronic_device  hand  technology  community"	2135	-1	59	0.310003091642177	0.452301546395668	0.0366846660830795	0.0210172248613941	0.00228725247527006	0.0276630091580935	0.100205311412693	0.00511584840841295	0.0295968215857297	0.00495581944371947	0.010169408533762	"Topic2"
"60"	"img_228735667216_10157877594227217.jpg"	"        eyewear  audio_equipment  microphone  vision_care  glasses  cheek  hairstyle  chin  forehead  electronic_device"	2123	0	60	0.430948868174121	0.401052629776296	0.0396954961099515	0.0184088482697562	0.00188138228529679	0.0165048917346607	0.0477081563166093	0.00253265101160929	0.0293069704010606	0.00397702647339878	0.00798307944723941	"Topic1"
"61"	"img_5281959998_10150818218119999.jpg"	"        eyewear  ear  vision_care  people  glasses  hat  community  jewellery  fashion_accessory  headgear"	650	-1	61	0.441788640392244	0.029646296112276	0.156418784453382	0.0270188777640736	0.00480648281299091	0.0281303144827402	0.115287465907773	0.00678749908504415	0.159654920399271	0.00469488810164991	0.0257658304885551	"Topic1"
"62"	"img_10018702564_10154434717097565.jpg"	"        eyewear  face  head  nose  vision_care  glasses  lip  mouth  people  fun"	539	-1	62	0.769070254699511	0.0416386179174495	0.0148411568625582	0.0141244467247361	0.00279712563834785	0.0573193592706638	0.0388296644384855	0.0014027960946005	0.0524800596028221	0.00262862487416399	0.0048678938766617	"Topic1"
"63"	"img_456740217686384_3866405200053185.jpg"	"        eyewear  facial_hair  hairstyle  dress_shirt  sleeve  collar  forehead  moustache  black_hair  cool"	2182	-1	63	0.362773396562236	0.034152965338706	0.152451448432358	0.0514422102253932	0.00972726839003171	0.0319323916766543	0.0657670570090119	0.0102184484401389	0.164185566819595	0.0101736025615818	0.107175644544293	"Topic1"
"64"	"img_249655421622_10157618199276623.jpg"	"        eyewear  flag  sunglasses  audio_equipment  flag_of_the_united_states  microphone  t-shirt  moustache  goggles  public_address_system"	2205	0	64	0.117340427905589	0.244287305040138	0.416045060713436	0.0240171609991853	0.00622915506110053	0.0114307249370129	0.119190517677802	0.0161687854977872	0.0114312340806954	0.0109807905175262	0.0228788375697278	"Topic3"
"65"	"img_456740217686384_3739259486101091.jpg"	"        eyewear  glasses  vision_care  product  chin  forehead  collar  community  temple  neck"	2141	-1	65	0.404325773019216	0.0286215866763767	0.040784637116239	0.0312266471209769	0.00764614151875352	0.109499775129483	0.127764147740875	0.00761007705400695	0.211458299457503	0.00787973500303069	0.0231831801635395	"Topic1"
"66"	"img_26423400230_10159161461865231.jpg"	"        eyewear  head  glasses  nose  ear  vision_care  cheek  audio_equipment  hairstyle  chin"	1113	-1	66	0.760596400210935	0.106034717451074	0.0215410334559613	0.0125694536258325	0.0010459197644905	0.0173117181240397	0.0305797989837726	0.000594133347837519	0.0423494744587137	0.00199744463489702	0.00537990594244619	"Topic1"
"67"	"img_40656699159_10158143450814160.jpg"	"        eyewear  head  nose  vision_care  lip  cheek  hairstyle  skin  chin  forehead"	2193	1	67	0.813344525833726	0.0403370030014965	0.0230579823195313	0.00873048600129128	0.00184999023060993	0.0288204699282542	0.0296888510096384	0.00104556521475485	0.0452650737089867	0.00308477613339623	0.00477527661831387	"Topic1"
"68"	"img_18343191100_10154209803506101.jpg"	"        eyewear  nose  vision_care  facial_hair  people  hairstyle  sleeve  forehead  cool  beard"	689	0	68	0.489090393188798	0.0515885132324817	0.167158639179539	0.0415852454204302	0.00650458785326347	0.0239952184040474	0.0624297279478851	0.00656961652380862	0.0752174953605123	0.00733720427335595	0.068523358615879	"Topic1"
"69"	"img_182919686769_10154700508511770.jpg"	"        eyewear  vision_care  fun  lip  cheek  people  product  hairstyle  chin  forehead"	1073	1	69	0.429324210811765	0.0323397942132054	0.0311188405991024	0.0399593020147896	0.0126825542456159	0.268682825888327	0.0820154082041449	0.00516088447004069	0.0678988826188083	0.0150228101691583	0.0157944867650428	"Topic1"
"70"	"img_20446254070_10157784770964071.jpg"	"        eyewear  vision_care  people  fun  product  social_group  white  community  cap  cool"	2121	-1	70	0.196968508121488	0.0292271166563474	0.0958585871367343	0.0528981937408088	0.0181053874264166	0.249499559557756	0.19300274340069	0.0260715495326116	0.0670069867848694	0.0178030901685109	0.0535582774737659	"Topic6"
"71"	"img_140738092630206_3575841582453156.jpg"	"        face  forehead  hair  nose  cheek  skin  head  lip  chin  eyebrow"	2223	1	71	0.816164604462547	0.0435913083887934	0.0223549751033934	0.00893461729033261	0.00184863239157151	0.0263998572167775	0.0255157076319544	0.000959791305563997	0.0462002304775334	0.00312960539075266	0.00490067034078048	"Topic1"
"72"	"img_13652355666_10158893284030667.jpg"	"        face  head  ear  lip  cheek  mouth  skin  eye  chin  forehead"	2257	-1	72	0.820826981963702	0.0375527311833641	0.0203973928041219	0.0100868933176261	0.00160325849582825	0.0192216349926377	0.0233028410473513	0.000748973369938287	0.0605966998735497	0.00160922413685265	0.00405336881502848	"Topic1"
"73"	"img_7382473689_10156832834398690.jpg"	"        face  head  nose  ear  mouth  lip  people  hairstyle  forehead  eyebrow"	1397	-1	73	0.82073594387079	0.0402577888064096	0.0205344713719205	0.0104776247067539	0.00110832916035357	0.0167603669989731	0.0245823043731886	0.000384638214178237	0.0592476190520313	0.00157543121801157	0.00433548222738961	"Topic1"
"74"	"img_20446254070_10158146588999071.jpg"	"        face  head  nose  smile  mouth  people  forehead  happy  facial_expression  landmark"	2243	-1	74	0.55253795743823	0.0255943017568615	0.0342914012869987	0.0248791065029183	0.0531764021817366	0.0427557908474132	0.0314066139496968	0.00774327332973585	0.204355034497419	0.00672997954101711	0.0165301386679738	"Topic1"
"75"	"img_14660729657_10158894522539658.jpg"	"        facial_hair  nose  mouth  lip  cheek  skin  chin  forehead  eyebrow  wrinkle"	2165	0	75	0.665693344280175	0.039257077828051	0.0446983651763985	0.0166630956413617	0.00297817777449218	0.0238248512758381	0.045459744100581	0.00240382309673003	0.145131310266759	0.00293299515543999	0.0109572154041731	"Topic1"
"76"	"img_6250307292_10160443486672293.jpg"	"        fashion_accessory  mesh  wire_fencing  symbol  chain-link_fencing  fence  annual_plant  hair_accessory  creative_arts"	2266	-1	76	0.0372788001957677	0.0114180649362673	0.0253467022040369	0.461660211112781	0.00877257530101198	0.0431013515172775	0.0248724680768141	0.00197740278184147	0.240537866978237	0.0207346411985801	0.124299915697385	"Topic4"
